"","id","lvl","qualification","autonomy","subdiv_regulations","company_regulations","direct_juniors","func_juniors","income_influence","error_cost"
"426","таб_4637314","Сотрудник",4,2,1,1,1,1,1,1
"427","таб_8289101","Сотрудник",1,1,1,1,1,1,1,1
"428","таб_8742157","Менеджер",5,3,2,4,2,1,3,1
"429","таб_4399780","Сотрудник",2,2,1,1,1,1,2,2
"430","таб_650243","Сотрудник",2,2,1,1,1,2,2,2
"431","таб_5911144","Менеджер",4,2,2,1,2,3,3,2
"432","таб_6728998","Менеджер",5,2,1,1,1,1,1,2
"433","таб_7974901","Сотрудник",2,2,1,1,1,1,2,2
"434","таб_5877293","Сотрудник",1,1,1,1,1,1,1,1
"435","таб_7154942","Сотрудник",3,2,1,1,1,1,1,2
"436","таб_4619181","Сотрудник",2,2,1,1,1,1,2,2
"437","таб_1468666","Сотрудник",2,2,1,1,1,1,2,1
"438","таб_1319485","Сотрудник",2,2,1,1,1,1,2,2
"439","таб_853621","Сотрудник",4,2,1,1,1,1,1,1
"440","таб_3685529","Сотрудник",4,2,1,1,1,1,2,2
"441","таб_2314885","Сотрудник",2,2,1,1,1,1,2,2
"442","таб_1725041","Сотрудник",2,1,1,1,1,1,2,2
"443","таб_4322262","Сотрудник",2,2,1,1,1,1,2,2
"444","таб_7434688","Сотрудник",2,2,1,1,1,1,2,2
"445","таб_8002838","Сотрудник",2,2,2,1,1,1,1,1
"446","таб_4752419","Менеджер",2,2,2,1,2,1,2,2
"447","таб_2532331","Сотрудник",3,2,1,1,1,1,1,1
"448","таб_1425558","Менеджер",5,4,2,2,2,2,3,4
"449","таб_9934733","Менеджер",4,2,2,1,2,3,3,2
"450","таб_8110290","Сотрудник",4,2,2,2,1,1,1,1
"451","таб_2090076","Сотрудник",4,2,2,2,1,1,1,1
"452","таб_6082305","Сотрудник",2,2,2,1,1,1,1,1
"453","таб_5914662","Сотрудник",2,1,1,1,1,1,1,1
"454","таб_7715856","Сотрудник",3,1,1,1,1,1,1,1
"455","таб_9042511","Сотрудник",2,2,1,1,1,1,1,1
"456","таб_8371998","Сотрудник",5,2,2,2,1,1,1,2
"457","таб_3402892","Менеджер",4,2,2,1,2,1,3,2
"458","таб_3296187","Менеджер",5,3,1,1,1,2,1,1
"459","таб_1525196","Сотрудник",2,2,1,1,1,1,2,2
"460","таб_7719308","Менеджер",2,3,2,1,2,2,3,3
"461","таб_5039135","Сотрудник",2,2,1,1,1,1,1,1
"462","таб_9846182","Сотрудник",2,1,1,1,1,1,2,1
"463","таб_7605175","Сотрудник",2,2,1,1,1,1,1,1
"464","таб_4274546","Сотрудник",1,1,1,1,1,1,1,1
"465","таб_405771","Сотрудник",2,2,1,1,1,1,2,2
"466","таб_7519860","Сотрудник",1,1,1,1,1,1,1,1
"467","таб_3517728","Сотрудник",4,3,1,1,1,1,1,1
"468","таб_9899227","Сотрудник",2,2,1,1,1,1,2,2
"469","таб_6206222","Сотрудник",2,2,1,1,1,1,2,2
"470","таб_4784161","Сотрудник",2,2,1,1,1,1,2,2
"471","таб_5175879","Менеджер",2,2,2,1,2,1,2,2
"472","таб_1938822","Сотрудник",2,2,1,1,1,1,2,2
"473","таб_7168012","Менеджер",4,1,2,1,2,1,2,2
"474","таб_3416931","Сотрудник",2,1,1,1,1,1,2,2
"475","таб_5109895","Сотрудник",4,2,2,1,1,1,1,2
"476","таб_128106","Менеджер",4,3,2,2,1,2,1,1
"477","таб_5395847","Менеджер",2,3,2,1,2,2,3,3
"478","таб_4055053","Сотрудник",2,2,1,1,1,1,2,2
"479","таб_8451154","Менеджер",4,2,2,1,2,3,3,2
"480","таб_1489386","Сотрудник",2,2,1,1,1,1,2,2
"481","таб_2558603","Менеджер",4,1,2,1,2,1,2,2
"482","таб_504365","Сотрудник",4,3,1,1,1,1,1,1
"483","таб_9896137","Сотрудник",1,1,1,1,1,1,1,1
"484","таб_4882845","Менеджер",5,3,1,2,1,1,1,1
"485","таб_8054524","Сотрудник",2,2,1,1,1,1,2,2
"486","таб_3149948","Сотрудник",2,2,1,1,1,1,1,1
"487","таб_46188","Сотрудник",3,2,1,1,1,1,1,1
"488","таб_3854501","Сотрудник",1,1,1,1,1,1,2,1
"489","таб_9707099","Менеджер",4,2,2,1,2,3,3,2
"490","таб_3197327","Менеджер",4,2,2,1,2,1,3,2
"491","таб_5176282","Сотрудник",2,1,1,1,1,1,2,2
"492","таб_2227070","Сотрудник",4,3,1,2,1,1,1,2
"493","таб_2021732","Сотрудник",2,1,1,1,1,1,1,1
"494","таб_3339745","Сотрудник",1,1,1,1,1,1,1,1
"495","таб_4552682","Сотрудник",4,3,1,1,1,1,1,1
"496","таб_3069319","Сотрудник",2,1,1,1,1,1,1,1
"497","таб_648771","Сотрудник",2,2,1,1,1,1,1,1
"498","таб_3970697","Менеджер",2,3,2,1,2,2,3,3
"499","таб_4600553","Менеджер",2,2,2,1,2,1,2,2
"500","таб_1505995","Сотрудник",2,1,1,1,1,1,1,1
"501","таб_1977598","Сотрудник",4,2,1,1,1,1,1,1
"502","таб_6033540","Сотрудник",2,2,1,1,1,1,2,2
"503","таб_5402889","Сотрудник",2,2,1,1,1,1,2,2
"504","таб_7261251","Сотрудник",2,2,1,1,1,1,1,1
"505","таб_6630603","Сотрудник",3,2,1,1,1,1,1,1
"506","таб_2174628","Менеджер",4,2,2,1,2,3,3,2
"507","таб_5237066","Сотрудник",2,1,1,1,1,1,2,2
"508","таб_7420387","Менеджер",4,4,2,2,2,1,1,1
"509","таб_7559886","Менеджер",4,2,2,1,2,1,3,3
"510","таб_454796","Сотрудник",2,2,1,1,1,1,1,1
"511","таб_5739802","Сотрудник",4,2,1,1,1,1,1,1
"512","таб_7293338","Сотрудник",4,2,1,1,1,1,2,2
"513","таб_8109458","Сотрудник",5,2,1,1,1,1,1,1
"514","таб_678034","Сотрудник",2,2,1,1,1,1,1,1
"515","таб_7241299","Сотрудник",2,2,1,1,1,1,2,2
"516","таб_2478145","Сотрудник",2,2,1,1,1,1,2,2
"517","таб_4435975","Сотрудник",2,1,1,1,1,1,1,1
"518","таб_691376","Сотрудник",4,2,1,1,1,1,1,1
"519","таб_560135","Сотрудник",1,1,1,1,1,1,1,1
"520","таб_3236777","Сотрудник",2,2,1,1,1,1,2,2
"521","таб_6962466","Сотрудник",2,2,1,1,1,1,2,2
"522","таб_2158455","Сотрудник",2,1,1,1,1,1,1,1
"523","таб_9467453","Сотрудник",2,2,1,1,1,1,2,2
"524","таб_3101350","Сотрудник",5,4,2,2,1,1,2,3
"525","таб_2870391","Сотрудник",2,2,1,1,1,1,2,2
"526","таб_2937594","Сотрудник",2,2,1,1,1,1,2,2
"527","таб_5350745","Сотрудник",2,2,1,1,1,1,2,2
"528","таб_3946524","Сотрудник",4,3,1,1,1,1,1,1
"529","таб_7353716","Менеджер",5,3,2,2,1,2,1,2
"530","таб_1149662","Сотрудник",1,1,1,1,1,1,2,1
"531","таб_3423363","Сотрудник",3,1,1,1,1,1,1,1
"532","таб_165811","Сотрудник",1,1,1,1,1,1,2,1
"533","таб_2785665","Сотрудник",2,2,1,1,1,1,2,2
"534","таб_1898883","Сотрудник",4,2,1,1,1,1,1,1
"535","таб_9994968","Сотрудник",2,2,1,1,1,1,2,2
"536","таб_9107490","Сотрудник",1,1,1,1,1,1,1,1
"537","таб_6177215","Менеджер",4,1,2,1,2,1,2,2
"538","таб_7174630","Сотрудник",4,2,1,1,1,1,2,2
"539","таб_9795405","Сотрудник",2,2,1,1,1,1,2,2
"540","таб_3074537","Сотрудник",5,2,2,1,2,1,1,1
"541","таб_7539639","Сотрудник",2,2,1,1,1,1,2,2
"542","таб_165714","Сотрудник",1,1,1,1,1,1,1,1
"543","таб_6219950","Сотрудник",2,2,1,1,1,1,2,2
"544","таб_4432447","Сотрудник",1,1,1,1,1,1,1,1
"545","таб_4227353","Сотрудник",2,2,1,1,1,1,2,1
"546","таб_2530950","Сотрудник",4,2,1,1,1,1,2,3
"547","таб_3693793","Сотрудник",2,2,1,1,1,1,2,2
"548","таб_914410","Менеджер",2,2,2,1,2,1,2,2
"549","таб_1165962","Сотрудник",2,2,1,1,1,1,2,2
"550","таб_2614087","Сотрудник",2,2,1,1,1,1,2,2
"551","таб_754693","Менеджер",2,2,2,1,2,3,2,2
"552","таб_3834008","Сотрудник",2,2,1,1,1,1,2,2
"553","таб_2222160","Менеджер",4,2,2,1,2,4,3,3
"554","таб_6821765","Сотрудник",4,2,2,2,1,1,1,1
"555","таб_7846305","Сотрудник",2,1,1,1,1,1,2,2
"556","таб_7118220","Сотрудник",4,2,1,1,1,1,1,2
"557","таб_5010661","Сотрудник",3,2,1,1,1,1,2,1
"558","таб_3600359","Менеджер",5,3,2,3,2,1,3,3
"559","таб_6429473","Сотрудник",2,1,1,1,1,1,1,1
"560","таб_8781895","Сотрудник",3,2,1,1,1,1,1,1
"561","таб_7621147","Сотрудник",4,2,1,1,1,1,1,1
"562","таб_472797","Сотрудник",2,2,1,1,1,1,2,2
"563","таб_1261046","Сотрудник",2,2,1,1,1,1,2,2
"564","таб_3977252","Менеджер",5,2,1,1,1,1,2,3
"565","таб_9521054","Менеджер",5,2,2,2,1,1,4,2
"566","таб_7064397","Сотрудник",4,3,2,1,1,1,1,3
"567","таб_4488021","Сотрудник",4,2,1,1,1,1,2,2
"568","таб_8216324","Сотрудник",4,2,1,1,1,1,1,1
"569","таб_3369187","Сотрудник",2,2,1,1,1,2,2,2
"570","таб_1077605","Менеджер",4,2,2,1,2,3,3,2
"571","таб_3083382","Сотрудник",2,1,1,1,1,1,1,1
"572","таб_7115599","Сотрудник",2,2,2,1,1,1,1,1
"573","таб_3597042","Менеджер",4,2,2,1,2,1,3,2
"574","таб_9870137","Сотрудник",2,2,1,1,1,1,2,2
"575","таб_9242500","Менеджер",4,3,2,1,1,2,1,1
"576","таб_4886918","Сотрудник",2,2,1,1,1,1,2,2
"577","таб_1260678","Сотрудник",2,2,1,1,1,1,2,2
"578","таб_5570816","Сотрудник",2,2,1,1,1,1,2,2
"579","таб_7813478","Сотрудник",1,1,1,1,1,1,2,1
"580","таб_2139470","Сотрудник",2,2,1,1,1,1,2,2
"581","таб_7701124","Сотрудник",2,1,1,1,1,1,2,2
"582","таб_1809271","Сотрудник",4,2,1,1,1,1,2,2
"583","таб_3531346","Сотрудник",4,2,1,1,1,1,1,1
"584","таб_4711453","Сотрудник",4,2,2,1,1,1,1,2
"585","таб_2159863","Менеджер",4,2,2,1,2,2,3,2
"586","таб_3301830","Сотрудник",2,2,1,1,1,1,2,1
"587","таб_5219983","Сотрудник",3,2,1,1,1,1,2,1
"588","таб_2376128","Менеджер",4,3,2,1,2,1,2,1
"589","таб_8302688","Сотрудник",2,1,1,1,1,1,2,2
"590","таб_5472846","Сотрудник",2,1,1,1,1,1,2,2
"591","таб_9133807","Сотрудник",2,2,1,1,1,1,2,2
"592","таб_9463186","Сотрудник",2,2,1,1,1,1,2,2
"593","таб_1749295","Сотрудник",2,2,1,1,1,1,2,2
"594","таб_171756","Менеджер",4,2,2,1,2,1,3,3
"595","таб_7621673","Менеджер",2,3,2,1,2,2,3,3
"596","таб_4633220","Менеджер",4,2,2,1,2,3,3,2
"597","таб_260498","Сотрудник",4,2,1,1,1,1,1,1
"598","таб_4900585","Менеджер",4,1,2,1,2,1,2,2
"599","таб_2794331","Сотрудник",2,2,1,1,1,1,2,2
"600","таб_5137877","Сотрудник",5,2,2,1,1,1,1,2
"601","таб_1189763","Сотрудник",1,1,1,1,1,1,2,1
"602","таб_4478566","Сотрудник",5,3,2,2,1,1,1,3
"603","таб_4965232","Менеджер",2,2,2,1,2,1,2,2
"604","таб_3328166","Сотрудник",5,3,2,2,1,1,1,3
"605","таб_9500492","Сотрудник",1,1,1,1,1,1,2,1
"606","таб_3306138","Менеджер",5,3,2,2,1,2,2,2
"607","таб_3165892","Сотрудник",2,2,1,1,1,1,2,2
"608","таб_7893394","Менеджер",4,2,2,1,2,1,3,3
"609","таб_7375306","Сотрудник",2,2,1,1,1,1,2,2
"610","таб_8946767","Менеджер",4,2,2,1,2,1,3,3
"611","таб_9854080","Менеджер",4,2,2,1,2,3,3,2
"612","таб_8493221","Сотрудник",1,1,1,1,1,1,1,1
"613","таб_808898","Менеджер",5,3,1,1,1,2,3,2
"614","таб_2465607","Сотрудник",4,2,2,1,1,1,1,2
"615","таб_4119837","Сотрудник",1,1,1,1,1,1,2,1
"616","таб_3994045","Сотрудник",4,2,2,1,1,1,1,2
"617","таб_2097325","Сотрудник",1,1,1,1,1,1,2,1
"618","таб_9432876","Сотрудник",2,2,1,1,1,2,2,2
"619","таб_6866705","Сотрудник",2,2,1,1,1,1,1,1
"620","таб_8289932","Сотрудник",1,1,1,1,1,1,1,1
"621","таб_9008311","Сотрудник",2,2,1,1,1,1,2,2
"622","таб_5921590","Сотрудник",4,3,1,1,1,1,1,2
"623","таб_6374298","Менеджер",4,2,2,1,2,3,3,2
"624","таб_9907773","Менеджер",4,1,2,1,2,1,2,2
"625","таб_9856194","Сотрудник",2,2,1,1,1,1,2,1
"626","таб_15045","Сотрудник",1,1,1,1,1,1,1,1
"627","таб_7054889","Сотрудник",2,2,1,1,1,2,2,2
"628","таб_7607333","Сотрудник",1,1,1,1,1,1,1,1
"629","таб_5530215","Сотрудник",4,2,2,2,1,1,1,2
"630","таб_7044023","Сотрудник",4,2,1,1,1,1,1,1
"631","таб_9923045","Сотрудник",2,2,1,1,1,1,2,2
"632","таб_510874","Сотрудник",1,1,1,1,1,1,1,1
"633","таб_4497910","Менеджер",4,2,2,1,2,1,2,2
"634","таб_1394348","Менеджер",4,2,2,1,2,1,3,2
"635","таб_2783572","Сотрудник",2,1,1,1,1,1,1,1
"636","таб_5211999","Сотрудник",1,1,1,1,1,1,1,1
"637","таб_7503421","Сотрудник",5,2,2,2,1,1,1,1
"638","таб_5016889","Сотрудник",2,2,1,1,1,1,2,2
"639","таб_80463","Сотрудник",2,2,1,1,1,1,2,1
"640","таб_883376","Сотрудник",1,1,1,1,1,1,1,1
"641","таб_4284712","Сотрудник",3,1,1,1,1,1,1,1
"642","таб_9152803","Сотрудник",2,2,1,1,1,1,2,2
"643","таб_1574532","Сотрудник",2,2,1,1,1,1,1,1
"644","таб_3296832","Сотрудник",4,2,1,1,1,1,2,2
"645","таб_8455714","Сотрудник",2,1,1,1,1,1,2,2
"646","таб_8569960","Сотрудник",4,2,1,1,1,1,2,2
"647","таб_4058358","Сотрудник",2,2,1,1,1,1,2,2
"648","таб_8907260","Сотрудник",1,1,1,1,1,1,2,1
"649","таб_2688474","Менеджер",4,2,2,1,2,1,3,3
"650","таб_9277325","Сотрудник",4,2,2,1,1,1,1,2
"651","таб_5677946","Сотрудник",1,1,1,1,1,1,1,1
"652","таб_318340","Менеджер",4,2,2,1,2,3,3,2
"653","таб_154318","Сотрудник",4,2,1,1,1,1,1,1
"654","таб_7664246","Менеджер",4,2,2,1,2,3,3,2
"655","таб_9394723","Сотрудник",2,2,1,1,1,1,2,2
"656","таб_6416443","Сотрудник",1,1,1,1,1,1,1,1
"657","таб_9374660","Сотрудник",2,1,1,1,1,1,1,1
"658","таб_9798048","Менеджер",2,3,2,1,2,2,3,3
"659","таб_1596920","Сотрудник",4,2,1,1,1,1,3,1
"660","таб_5357573","Менеджер",4,3,2,1,3,1,3,2
"661","таб_7980450","Сотрудник",2,1,1,1,1,1,2,2
"662","таб_7439038","Сотрудник",1,1,1,1,1,1,1,1
"663","таб_9076915","Менеджер",4,2,2,1,2,4,3,3
"664","таб_1875629","Сотрудник",1,1,1,1,1,1,1,1
"665","таб_2910737","Сотрудник",2,2,1,1,1,1,2,2
"666","таб_6671616","Сотрудник",2,2,1,1,1,2,2,2
"667","таб_3251030","Сотрудник",1,1,1,1,1,1,1,1
"668","таб_6189310","Сотрудник",2,2,1,1,1,1,2,2
"669","таб_7373201","Сотрудник",4,2,2,3,1,2,1,1
"670","таб_1882198","Сотрудник",2,2,1,1,1,1,2,2
"671","таб_3567636","Сотрудник",1,1,1,1,1,1,2,1
"672","таб_7599856","Сотрудник",2,2,1,1,1,1,1,1
"673","таб_6597007","Менеджер",5,3,1,1,1,2,1,1
"674","таб_2968089","Сотрудник",2,2,2,1,1,1,1,1
"675","таб_6693154","Менеджер",4,2,2,1,2,2,3,2
"676","таб_1528614","Сотрудник",2,2,1,1,1,1,1,1
"677","таб_5490947","Сотрудник",2,1,1,1,1,1,2,2
"678","таб_3464151","Сотрудник",2,2,1,1,1,1,2,2
"679","таб_8747903","Сотрудник",2,2,1,1,1,2,2,2
"680","таб_2052190","Сотрудник",2,2,1,1,1,1,1,1
"681","таб_791537","Сотрудник",3,2,1,1,1,1,1,1
"682","таб_2214531","Сотрудник",2,1,1,1,1,1,1,1
"683","таб_6760770","Сотрудник",5,2,2,1,1,1,1,1
"684","таб_8442829","Сотрудник",2,2,1,1,1,1,2,1
"685","таб_6259969","Сотрудник",2,2,1,1,1,1,2,1
"686","таб_5062150","Сотрудник",4,3,1,1,1,1,1,1
"687","таб_8518352","Сотрудник",1,1,1,1,1,1,1,1
"688","таб_7783524","Сотрудник",5,2,2,1,1,1,1,2
"689","таб_5411256","Сотрудник",2,2,1,1,1,1,2,2
"690","таб_746155","Сотрудник",3,2,1,1,1,1,1,1
"691","таб_7928316","Сотрудник",2,2,1,1,1,1,1,1
"692","таб_6331986","Сотрудник",1,1,1,1,1,1,2,1
"693","таб_7688825","Сотрудник",2,2,1,1,1,1,1,1
"694","таб_2811577","Сотрудник",2,2,1,1,1,1,2,2
"695","таб_6459037","Сотрудник",2,2,1,1,1,1,1,1
"696","таб_1629123","Сотрудник",2,2,1,1,1,1,2,2
"697","таб_8410270","Сотрудник",2,2,1,1,1,1,2,2
"698","таб_5445180","Сотрудник",5,2,2,2,1,1,1,1
"699","таб_7232924","Сотрудник",4,3,2,2,1,1,1,3
"700","таб_5760915","Сотрудник",4,2,1,1,1,1,2,2
"701","таб_705993","Сотрудник",2,2,1,1,1,1,2,2
"702","таб_5181112","Сотрудник",1,1,1,1,1,1,1,1
"703","таб_921153","Сотрудник",4,2,1,1,1,1,2,2
"704","таб_5653118","Сотрудник",4,2,2,1,1,1,1,2
"705","таб_5417619","Менеджер",4,3,2,1,1,2,1,1
"706","таб_4783652","Менеджер",4,2,2,1,2,1,3,3
"707","таб_8873627","Сотрудник",2,2,1,1,1,1,2,2
"708","таб_8410240","Менеджер",2,3,2,1,2,2,3,3
"709","таб_9836340","Сотрудник",2,2,1,1,1,1,1,1
"710","таб_406162","Сотрудник",2,1,1,1,1,1,2,2
"711","таб_7315536","Сотрудник",2,2,1,1,1,1,2,2
"712","таб_4572461","Менеджер",4,1,2,1,2,1,2,2
"713","таб_1519556","Сотрудник",2,1,1,1,1,1,2,2
"714","таб_829064","Менеджер",2,2,2,1,2,1,2,2
"715","таб_9657957","Сотрудник",1,1,1,1,1,1,2,1
"716","таб_6469523","Сотрудник",2,2,1,1,1,1,2,2
"717","таб_4319424","Сотрудник",1,1,1,1,1,1,1,1
"718","таб_4727664","Сотрудник",4,2,2,2,1,1,1,1
"719","таб_3667288","Менеджер",5,4,3,4,2,2,4,2
"720","таб_6306455","Сотрудник",4,2,1,1,1,1,1,2
"721","таб_9010872","Сотрудник",4,2,1,1,1,1,3,1
"722","таб_4285652","Сотрудник",2,2,1,1,1,1,2,2
"723","таб_7124079","Сотрудник",3,2,1,1,1,1,1,2
"724","таб_3169144","Менеджер",2,2,2,1,2,1,2,2
"725","таб_2640757","Сотрудник",2,2,1,1,1,1,2,2
"726","таб_2424873","Менеджер",2,2,2,1,2,1,2,2
"727","таб_3653009","Сотрудник",2,2,1,1,1,1,2,2
"728","таб_9383522","Сотрудник",2,2,1,1,1,1,1,1
"729","таб_7629158","Менеджер",2,2,2,1,2,1,2,2
"730","таб_4564433","Сотрудник",4,2,1,1,1,1,1,1
"731","таб_7401530","Менеджер",4,2,2,1,2,1,3,3
"732","таб_6749600","Сотрудник",3,2,1,1,1,1,1,1
"733","таб_5969949","Сотрудник",2,2,1,1,1,1,2,2
"734","таб_4745281","Менеджер",2,2,2,1,2,1,2,2
"735","таб_3740877","Менеджер",5,3,1,1,1,2,1,1
"736","таб_2427817","Сотрудник",5,3,2,2,1,1,3,2
"737","таб_3386451","Менеджер",4,2,2,1,2,1,1,1
"738","таб_3418124","Сотрудник",4,3,2,1,1,1,1,2
"739","таб_8028991","Сотрудник",2,2,1,1,1,2,2,2
"740","таб_4033955","Сотрудник",2,1,1,1,1,1,2,2
"741","таб_3421784","Менеджер",2,2,2,1,2,1,2,2
"742","таб_9117886","Сотрудник",2,1,1,1,1,1,1,1
"743","таб_3039518","Сотрудник",3,2,1,1,1,1,1,1
"744","таб_9544158","Сотрудник",2,2,1,1,1,1,2,2
"745","таб_6633486","Менеджер",5,3,2,2,1,2,1,2
"746","таб_2447798","Сотрудник",2,2,1,1,1,1,2,2
"747","таб_5068084","Менеджер",4,2,2,1,2,2,3,2
"748","таб_8549205","Менеджер",5,3,2,2,2,2,2,2
"749","таб_497225","Сотрудник",5,2,1,1,1,1,1,1
"750","таб_1882631","Сотрудник",1,2,1,1,1,1,1,1
"751","таб_1856941","Сотрудник",4,2,1,1,1,1,2,2
"752","таб_5152196","Сотрудник",2,2,1,1,1,1,1,1
"753","таб_3883222","Сотрудник",2,2,1,1,1,1,2,2
"754","таб_5983837","Менеджер",2,2,2,1,2,1,2,2
"755","таб_2603515","Менеджер",5,4,2,3,4,3,2,1
"756","таб_7275224","Сотрудник",2,2,1,1,1,2,2,2
"757","таб_5109217","Менеджер",4,2,2,1,2,3,3,2
"758","таб_8929604","Сотрудник",2,1,1,1,1,1,2,2
