id,e_dighelp,n_dighelp,e_socnet,f_socnet,n_socnet,gt_score,pr01,pr02,pr03,pr04,pr05,pr06,pr07,pr08,pr09,pr10,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,ut01,ut02,ut03,ut04,ut05,ut06,ut07,ut08,ut09,ut10,ut11,ut12,fa01,fa02,fa03,fa04,fa05,fa06,fa07,fa08,fa09,fa10,de01,de02,de03,de04,de05,de06,de07,de08,de09,de10,de11,un01,un02,un03,un04,un05,un06,un07,un08,un09,un10,un11,un12,gt01,gt02,gt03,gt04,gt05,gt06,socnet,vk,fb,tw,in,tt,yt,freqvk,freqfb,freqtw,freqin,freqtt,freqyt,expvk,expfb,exptw,expin,exptt,expyt,dighelp,siri,alice,salut,oleg,alex,mia,mts,ggle,oth,oth_text,expsiri,expalice,expsalut,expoleg,expalex,expmia,expmts,expggle,expoth,expoth_text,selfdrcar,selfdrexp,selfdrsafe,eduai,eduaiexp,age,sex,edulvl1,spec1,edu2,edulvl2,spec2,jobfield,jobpos,city
4UTTkH0nJu,2.5,1,4,2,1,1.3333333333333333,2,3,2,4,2,4,1,3,2,3,2,2,1,3,1,3,1,2,1,3,5,5,4,3,2,4,2,3,3,1,2,3,3,3,1,0,3,0,2,2,3,3,3,0,2,2,4,1,4,3,4,2,2,3,3,2,3,4,2,1,3,2,2,2,3,1,2,2,1,1,1,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,2,-2,-2,0,NA,NA,0,NA,38,m,bachelor,лечебное дело,0,-2,-2,медицина,сотрудник,Череповец
52ias4Hp6G,3,1,4,3,1,1.5,1,4,0,2,3,3,2,2,2,5,4,4,4,1,1,3,2,2,3,4,3,4,1,3,4,3,5,3,1,0,3,3,3,4,5,3,3,1,1,3,1,3,5,2,3,1,3,4,5,4,2,4,0,2,2,4,4,4,3,5,5,4,2,5,3,2,1,1,1,3,1,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,30,m,college,Слесарь по ремонту подвижного состава,0,-2,-2,Строительство,Слесарь,Няндома
57iNTSlTke,3.6666666666666665,3,3.3333333333333335,2.1666666666666665,6,3,3,3,4,3,3,4,3,3,4,3,3,2,3,4,2,4,1,1,1,3,5,5,5,5,3,5,5,5,5,3,4,5,1,0,0,1,2,1,4,0,1,2,3,4,3,1,4,3,3,4,4,3,3,4,4,4,4,4,5,3,4,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,1,1,3,2,2,2,2,2,4,3,3,3,3,4,1,0,1,1,0,0,0,0,1,0,-2,-2,4,3,-2,-2,-2,-2,4,-2,-2,0,NA,NA,1,4,34,m,specialist,ИНЖЕНЕР АСОИ,0,-2,-2,Информатика,Учитель,Чайковский
5aN9ZjtkbN,NA,NA,5,3,2,1.6666666666666667,3,1,3,2,0,5,3,3,3,1,3,2,3,3,3,2,1,1,1,2,5,5,5,4,4,5,4,5,4,3,1,5,2,0,0,1,2,3,3,2,2,2,3,2,1,2,4,0,3,2,2,3,1,2,2,2,2,3,1,2,2,2,2,2,3,1,1,2,2,3,1,1,1,0,0,1,0,0,3,-2,-2,3,-2,-2,5,-2,-2,5,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,23,f,bachelor,Бухгалтер,0,-2,-2,Торговля,Бухгалтер,Воронеж
5Be3ukVGKy,NA,NA,2,2,2,1.6666666666666667,2,3,2,2,2,3,3,3,2,2,3,3,2,3,3,2,2,3,3,2,3,3,3,3,3,2,3,3,2,4,3,3,2,2,2,2,2,2,3,3,3,2,3,2,3,2,2,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,0,2,1,1,1,0,0,0,0,2,2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,0,NA,24,m,bachelor,юрист,0,-2,-2,право,помощник адвоката,москва
5c3yFSkAy8,4,2,3,2.6666666666666665,3,0.8333333333333334,3,3,3,3,2,3,2,3,3,3,4,3,3,3,2,3,2,2,2,3,3,3,3,1,2,4,4,4,3,4,1,4,1,2,1,3,1,1,3,1,1,2,4,2,3,2,4,1,3,3,3,3,3,5,3,3,3,4,4,4,4,3,2,4,4,1,1,1,1,0,1,1,1,1,0,1,0,0,3,2,-2,3,-2,-2,3,2,-2,4,-2,-2,1,1,1,0,0,0,0,0,0,0,-2,4,4,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,0,NA,31,f,college,Экономист,0,-2,-2,Финансы,Экономист,Москва
5cKoJg26PJ,3,2,2.4,3,5,2.8333333333333335,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,1,2,2,2,4,4,5,4,3,4,3,4,5,1,4,4,4,4,0,1,4,4,3,4,4,5,3,2,4,1,4,4,4,4,4,4,4,3,2,3,2,2,1,2,3,2,2,2,3,2,3,3,3,3,3,1,1,0,1,1,1,1,3,-2,3,3,3,3,0,-2,3,3,3,3,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,30,m,specialist,PR,0,-2,-2,Продажи,Менеджер,Казань
5cUyEml8aC,3,1,NA,NA,NA,2.8333333333333335,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,4,3,4,2,3,2,3,3,3,3,3,3,2,4,1,2,3,3,3,4,3,1,3,3,2,2,4,3,3,3,4,3,3,3,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,43,m,college,юрист,0,-2,-2,-1,-1,Сибай
5DxhOpTkau,3.6666666666666665,3,3,1,3,1.8333333333333333,3,3,4,4,3,3,3,3,3,3,2,3,3,4,2,4,0,2,2,1,5,4,5,5,4,4,4,3,4,2,5,3,2,1,1,1,2,2,3,2,2,2,3,3,3,1,5,3,3,3,4,2,1,3,3,4,2,3,3,2,3,3,3,3,3,2,2,2,2,1,2,1,1,1,0,0,0,1,1,1,-2,-2,-2,1,3,3,-2,-2,-2,3,1,1,1,1,0,0,0,0,0,0,-2,4,4,3,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,39,m,specialist,режиссёр,1,college,повар,искусство и культура,художественный руководитель,пермь
5Gp1ImpHd9,3,1,2.25,2.75,4,2.6666666666666665,2,2,2,3,1,3,1,1,1,0,2,2,3,5,2,3,1,2,3,3,3,3,3,3,0,2,3,2,5,3,3,2,2,4,1,0,2,1,2,3,3,3,2,0,1,3,3,1,2,3,3,1,1,4,3,3,3,3,4,2,4,4,3,4,4,3,3,4,2,1,3,1,1,0,1,1,0,1,2,-2,3,3,-2,3,1,-2,2,2,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,36,m,master,Инженер-строитель,0,-2,-2,Строительство,Главный специалист,Москва
5LKHNYGhXh,5,3,5,2,2,2.3333333333333335,4,1,5,3,3,1,4,5,5,4,4,4,4,4,3,1,0,1,4,1,5,5,5,5,1,3,5,5,4,0,4,5,4,5,0,1,4,4,4,4,5,5,1,2,1,0,4,3,3,4,5,4,4,3,0,1,1,2,5,0,1,1,0,0,0,3,3,3,3,0,2,1,0,1,0,0,0,1,-2,2,-2,-2,-2,2,-2,5,-2,-2,-2,5,1,1,1,0,0,0,0,0,1,0,-2,5,5,-2,-2,-2,-2,-2,5,-2,-2,0,NA,NA,0,NA,57,m,specialist,инженер-конструктор,0,-2,-2,Производство металлоконструкций,старший мастер,Саранск
5m4M2XIyjJ,3,3,2.25,2.25,4,0,1,1,3,2,1,3,1,3,2,2,1,1,3,4,1,2,4,1,1,1,4,4,4,3,4,4,2,4,3,1,1,4,1,2,1,1,2,2,2,2,2,2,3,1,0,1,4,1,3,2,4,1,2,4,5,5,4,5,5,5,5,5,5,5,5,0,0,0,0,0,0,1,1,0,0,1,1,1,3,-2,-2,1,2,3,3,-2,-2,1,1,4,1,0,1,1,1,0,0,0,0,0,-2,-2,3,3,3,-2,-2,-2,-2,-2,-2,0,NA,NA,1,4,19,f,bachelor,лингвист-переводчик,0,-2,-2,-,-,Челябинск
5n0UsXGvA3,NA,NA,4.666666666666667,2.3333333333333335,3,0.8333333333333334,4,4,3,3,2,4,4,3,3,4,5,2,1,3,5,5,1,2,4,4,4,4,3,2,4,3,4,5,5,1,3,4,1,1,1,4,4,4,0,2,0,1,5,3,4,1,1,5,2,4,1,4,0,4,4,4,4,3,2,4,4,3,4,3,4,2,1,1,1,0,0,1,1,0,0,1,0,1,3,-2,-2,1,-2,3,5,-2,-2,4,-2,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,18,m,college,Программирование,0,-2,-2,IT,Директор,Екатеринбург
5svwlAueuh,3,1,4.5,2.5,2,2.3333333333333335,3,3,3,4,1,5,2,3,3,2,3,1,3,5,2,4,2,2,1,1,5,4,4,4,4,4,3,4,3,1,1,3,1,1,0,1,2,1,3,2,0,1,3,1,1,2,5,1,3,3,4,2,2,4,2,3,3,4,3,3,3,4,2,3,4,2,3,3,3,2,1,1,1,0,0,0,0,1,3,-2,-2,-2,-2,2,4,-2,-2,-2,-2,5,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,m,master,прикладная информатика в экономике,0,-2,-2,информационные технологии в медицине,инженер-программист,Ростов-на-Дону
62v4TBSJgK,4,1,2,2.3333333333333335,3,2.5,3,4,4,4,4,4,3,3,3,2,1,2,1,4,1,2,1,1,1,2,3,4,5,4,3,3,3,4,4,1,4,3,4,4,1,2,4,3,4,4,4,4,2,3,1,1,1,3,2,4,4,2,3,3,2,1,2,3,2,2,2,2,2,2,2,3,3,3,2,1,3,1,1,0,0,1,0,1,2,-2,-2,2,-2,3,3,-2,-2,2,-2,1,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,34,m,bachelor,Журналист,0,-2,-2,"Строительство, Ремонт",Мастер,Краснодар
6A9a5ry2Qg,2,1,NA,NA,NA,2.1666666666666665,3,3,3,3,4,4,3,3,3,2,3,2,3,4,2,2,2,2,2,2,3,3,3,3,3,4,3,3,3,2,4,3,3,3,2,2,3,3,3,3,4,3,3,3,2,1,3,3,4,3,3,3,2,2,3,1,2,3,1,1,2,3,1,3,3,2,2,3,2,1,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,45,m,specialist,Инженер автомобилестроения,1,college,Радиомонтажник,Транспорт,Машинист-инструктор локомотивных бригад,Москва
6bZyQh4wwS,3.5,2,3,3,1,2.1666666666666665,4,1,3,3,3,4,3,3,4,4,1,1,0,1,3,2,1,2,1,4,5,5,3,4,2,3,5,2,4,2,3,5,1,2,2,1,0,1,3,2,2,1,3,3,3,3,5,2,2,3,4,3,2,1,1,5,3,3,1,1,1,1,3,0,3,1,3,4,0,4,1,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,-2,-2,3,-2,4,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,m,school,нет,0,-2,-2,-,-,Тула
6CR0JBmqPm,3,1,3,3,1,1.1666666666666667,2,3,2,3,2,3,3,3,3,3,1,1,3,3,1,3,2,3,1,3,4,3,3,3,2,3,3,3,3,3,3,3,1,2,2,1,1,1,2,2,1,2,1,1,1,2,3,2,2,1,3,1,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,1,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,3,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,35,f,specialist,Химия,0,-2,-2,Логистика складская,Рабочий,Екатеринбург
6ILe2qG7co,3.5,2,2.75,0.75,4,1.1666666666666667,1,2,1,2,1,3,1,4,2,1,2,1,3,4,1,2,1,2,1,2,3,4,3,4,1,4,4,4,4,0,1,4,1,2,1,0,1,2,3,3,1,3,1,1,1,3,5,1,3,3,4,3,2,2,1,3,1,1,1,1,1,2,1,1,3,1,1,1,1,0,3,1,1,1,0,1,0,1,0,0,-2,0,-2,3,1,2,-2,4,-2,4,1,0,1,0,0,0,0,0,1,0,-2,-2,4,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,35,m,college,техник,0,-2,-2,-,-,кострома
6PE8whHsh2,NA,NA,5,2.5,2,1.3333333333333333,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,2,2,4,3,2,3,5,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,1,1,2,3,0,1,1,0,0,1,0,0,2,-2,-2,3,-2,-2,5,-2,-2,5,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,36,f,college,повар,0,-2,-2,продажи,продавец,энгельс
6x73x6A7PB,NA,NA,5,2.25,4,1.5,2,1,2,4,0,0,0,0,3,1,0,4,0,4,0,0,1,0,0,2,0,0,2,2,0,0,1,1,0,0,2,0,4,5,0,0,3,2,0,5,4,5,0,0,0,4,0,0,1,0,5,0,1,5,3,1,3,4,2,2,4,5,3,3,4,0,0,1,3,2,3,1,1,1,0,1,0,1,3,0,-2,3,-2,3,5,5,-2,5,-2,5,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,31,m,specialist,гму,0,-2,-2,-,-,Москва
6Xy3M9PQhf,0,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,1,2,2,2,3,3,3,2,1,2,2,3,0,2,2,1,1,1,1,1,1,1,2,2,3,2,2,1,2,3,2,1,2,2,3,0,2,2,2,2,2,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,1,0,0,0,1,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,0,-2,-2,-2,0,NA,NA,0,NA,47,m,college,сварщик,0,-2,-2,-,-,Белгород
75akBZ2cCk,4,2,3.25,1.5,4,2.3333333333333335,2,3,2,2,2,2,2,3,2,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,1,2,2,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2,1,2,3,1,1,1,1,1,4,2,1,1,2,2,3,2,2,3,1,1,0,0,1,1,1,3,-2,-2,1,1,1,4,-2,-2,3,3,3,1,0,1,0,0,0,0,1,0,0,-2,-2,4,-2,-2,-2,-2,4,-2,-2,-2,0,NA,NA,0,NA,47,f,specialist,Педагогическое,0,-2,-2,Рабочий на заводе,Рабочий,Усть-катав
7C64sA56mR,4,2,2.75,2.25,4,1.8333333333333333,3,3,3,4,0,1,1,3,1,2,1,2,2,3,1,3,2,1,1,1,4,4,4,3,0,3,1,2,2,0,1,1,2,1,1,1,1,1,2,1,0,0,0,1,2,2,5,0,3,2,5,0,2,4,4,5,4,4,4,3,4,4,4,4,4,1,2,3,2,1,2,1,0,1,1,1,0,1,-2,1,3,2,-2,3,-2,3,1,4,-2,3,1,0,1,1,0,0,0,0,0,0,-2,-2,4,4,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,m,college,специалист по таможенному оформлению,0,-2,-2,финансы,аналитик,Санкт-Петербург
7DI6uVykBg,3,1,3,3,3,2.3333333333333335,3,3,3,3,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,2,3,4,3,3,3,3,3,4,4,2,2,3,2,1,1,1,2,2,1,2,3,2,3,3,1,2,4,2,2,3,5,2,2,3,3,4,3,3,4,1,3,2,4,2,3,3,3,3,3,0,2,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,3,-2,3,1,1,0,0,0,0,0,0,0,0,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,22,f,specialist,Экономическая безопасность,0,-2,-2,-,-,Красноярск
7eOT5lZQEB,4,2,2.6666666666666665,2,3,2.3333333333333335,4,3,4,3,1,4,3,4,3,3,3,3,3,4,1,2,3,1,2,2,3,5,5,5,4,5,4,4,3,1,3,4,3,3,1,2,1,4,4,4,3,0,1,3,3,1,5,1,4,3,5,3,4,4,4,4,3,3,3,4,3,3,3,4,4,3,2,2,1,3,3,1,1,0,0,1,0,1,0,-2,-2,3,-2,3,2,-2,-2,3,-2,3,1,0,1,0,0,0,0,0,1,0,-2,-2,4,-2,-2,-2,-2,-2,4,-2,-2,0,NA,NA,0,NA,35,f,bachelor,Юриспруденция,1,specialist,ученый-агроном,-,-,Саратов
7f2oQb1aUo,NA,NA,3,3,1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,f,specialist,социальная работа,0,-2,-2,образование,педагог,Калининград
7GgkewMfFt,3,2,2.75,2.25,4,2.6666666666666665,3,3,3,3,5,4,2,4,3,4,3,3,4,4,3,3,1,2,3,3,5,4,4,4,5,4,3,4,2,1,5,3,3,2,1,1,4,3,2,2,2,3,3,0,0,2,4,4,4,2,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,1,3,1,1,1,1,0,0,1,3,0,3,-2,-2,3,1,2,4,-2,-2,4,1,0,1,0,0,0,0,0,1,0,-2,-2,3,-2,-2,-2,-2,-2,3,-2,-2,0,NA,NA,0,NA,33,m,college,Программист,0,-2,-2,IT (1C),программист,Белово
7HhfKTqNrj,3.5,2,3,2.3333333333333335,3,1.3333333333333333,5,5,0,0,5,5,5,5,5,5,1,5,5,5,5,5,0,0,5,5,5,5,5,3,5,5,5,5,5,0,5,5,2,0,0,0,0,5,0,0,0,0,0,5,0,0,5,2,5,0,5,0,0,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,0,4,1,1,1,0,0,0,1,3,1,-2,-2,-2,3,5,1,-2,-2,-2,3,1,1,1,0,0,0,0,0,0,0,-2,5,2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,28,m,bachelor,юрист,0,-2,-2,Самозанятый,самозанятый,Тамбов
7j3AIaEFRm,3,1,4,2,2,1.1666666666666667,3,2,2,2,2,3,3,3,3,3,3,3,4,5,3,3,2,2,3,2,5,4,4,4,5,4,4,4,4,2,2,4,4,4,1,2,3,3,3,4,3,4,3,3,3,2,4,2,4,3,4,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,1,0,2,-2,-2,-2,2,-2,4,-2,-2,-2,4,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,54,m,college,Механик,0,-2,-2,Охрана,Охраник,Петушки
7LHU43cOcV,NA,NA,1.6666666666666667,2.6666666666666665,3,2.6666666666666665,0,0,2,0,0,3,0,0,1,1,1,0,0,3,1,0,2,2,0,0,5,4,4,4,3,3,2,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,1,0,0,0,3,4,3,4,3,3,3,0,0,4,1,3,3,3,3,3,1,3,1,1,0,1,0,0,1,2,-2,3,-2,-2,3,2,-2,0,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,1,27,m,bachelor,Экономика,0,-2,-2,Графический дизайн,художник,Москва
7td08uSsjV,5,5,4.666666666666667,2.8333333333333335,6,2.5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,1,1,3,3,4,4,5,3,5,3,4,4,3,2,4,4,4,2,2,2,4,3,2,2,3,4,3,4,4,1,5,4,3,4,5,3,3,4,3,4,3,3,5,3,3,4,3,3,3,2,3,2,2,4,2,1,1,1,1,1,1,1,3,3,2,3,3,3,5,5,3,5,5,5,1,1,1,1,1,0,0,0,1,0,-2,5,5,5,5,-2,-2,-2,5,-2,-2,0,NA,NA,1,5,32,m,specialist,Прикладная геодезия,1,college,Строительство и эксплуатация зданий и сооружений,Геодезия,Геодезист,Мурманск
7UIn26fTXL,NA,NA,3,2.5,2,1.3333333333333333,3,3,3,3,1,4,4,3,3,3,3,3,2,4,2,3,1,3,2,3,4,4,3,4,4,4,5,3,4,2,1,3,4,1,1,3,3,2,3,2,1,4,4,2,2,1,4,2,4,4,3,3,3,4,4,4,4,4,3,4,4,2,4,3,4,1,1,1,3,1,1,1,1,0,0,0,0,1,3,-2,-2,-2,-2,2,3,-2,-2,-2,-2,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,32,f,specialist,Бухгалтерия,0,-2,-2,Транспорт,бухгалтер,Челябинск
7vt1HW09Ls,NA,NA,3.4,1.6,5,3,4,3,3,3,3,4,3,4,4,3,2,2,3,4,2,1,2,2,2,2,5,4,4,4,2,4,4,4,3,3,4,3,3,3,1,2,3,3,3,3,2,2,3,2,1,2,3,2,3,3,3,3,3,1,1,4,2,2,1,1,2,2,1,2,2,3,3,3,2,4,3,1,1,1,0,1,1,1,2,0,-2,3,1,2,2,4,-2,4,4,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,32,f,bachelor,Педагог,0,-2,-2,_,_,Кизляр
84DjHfSbZ8,4,1,3.25,0.75,4,0.6666666666666666,4,4,4,3,4,4,4,4,4,4,4,4,4,5,4,4,1,3,4,4,5,5,5,4,4,4,5,4,4,2,4,4,4,2,3,3,3,4,4,2,2,3,4,4,4,2,5,4,4,4,5,4,4,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,0,4,0,1,1,1,0,1,0,1,1,0,-2,2,-2,0,3,3,-2,3,-2,4,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,52,m,specialist,кибернетик,0,-2,-2,телекоммуникации,инженер,Ужур
8GZ2r4wnDi,NA,NA,3.5,2,4,3,3,4,2,3,1,3,2,2,3,2,2,2,3,3,1,2,1,1,1,3,5,4,4,4,4,5,2,3,5,1,2,4,3,4,2,1,3,2,2,2,3,4,3,2,1,2,4,1,3,2,4,2,2,3,3,0,1,3,1,1,3,1,1,3,3,2,3,3,3,3,4,1,1,1,0,1,0,1,2,1,-2,3,-2,2,3,4,-2,3,-2,4,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,42,f,specialist,Филология,0,-2,-2,Управление персоналом,Руководитель отдела,Екатеринбург
8jPrxjJBbG,3,1,3,2,1,2,3,3,4,3,3,4,3,3,2,3,3,2,2,5,3,1,1,2,2,3,3,3,4,2,4,4,3,3,4,3,2,3,3,1,2,2,3,2,2,1,2,2,3,1,2,2,3,1,2,1,3,1,2,3,2,3,3,3,3,3,3,2,3,3,2,3,2,1,3,1,2,1,1,0,0,0,0,0,2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,30,f,master,коррекционное образование,1,bachelor,Филология,образование,логопед,Воронеж
8mQ67yVVHV,3,1,3.4,2.8,5,2.1666666666666665,3,3,2,2,3,3,2,2,3,2,5,0,0,2,1,4,0,4,3,3,4,2,3,4,1,3,3,4,5,2,2,4,1,3,3,3,4,4,1,4,1,0,2,4,2,4,4,3,3,3,2,2,3,2,1,1,3,1,2,4,3,4,3,1,3,3,1,3,1,3,2,1,1,1,0,1,1,1,3,2,-2,3,3,3,3,4,-2,4,1,5,1,1,0,0,0,0,0,0,0,0,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,1,3,32,m,specialist,Маркетолог,0,-2,-2,Продажи,Директор,Алтай
8zGxt9GFrV,4,1,4,3,1,3,4,1,4,3,1,4,4,4,3,5,4,4,0,4,1,1,1,1,2,4,5,5,4,4,4,4,1,4,3,2,1,4,2,1,0,1,3,4,1,4,1,4,2,3,4,1,4,1,3,2,4,3,3,3,1,4,2,3,2,0,3,0,3,2,1,3,3,3,3,3,3,1,1,0,0,0,0,0,3,-2,-2,-2,-2,-2,4,-2,-2,-2,-2,-2,1,0,1,0,0,0,0,0,0,0,-2,-2,4,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,38,f,school,Повар,0,-2,-2,Не работаю,Домохозяйка,Тольятти
93gAEKkygE,3.3333333333333335,3,4,3,3,0.6666666666666666,3,4,4,4,1,4,3,1,2,3,3,4,2,1,2,2,0,3,2,3,2,1,3,1,2,1,1,2,1,4,1,2,2,3,2,2,2,2,2,4,3,1,4,4,2,2,3,3,1,3,1,1,3,1,4,1,1,1,3,2,1,2,1,4,1,0,0,0,1,2,1,1,1,0,0,1,0,1,3,-2,-2,3,-2,3,3,-2,-2,4,-2,5,1,0,0,0,1,0,1,0,1,0,-2,-2,-2,-2,3,-2,3,-2,4,-2,-2,0,NA,NA,0,NA,19,m,school,У меня нет специальности,0,-2,-2,Я работаю в сфере IT,Менеджер,Санкт-Петербург
97CkjDc1VC,NA,NA,NA,NA,NA,2.5,3,3,1,3,3,3,2,3,2,3,3,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,3,3,3,3,2,2,3,3,2,3,2,2,0,2,2,2,3,2,3,5,2,3,1,1,2,2,4,2,2,2,2,1,4,3,1,3,3,3,2,2,2,3,2,3,3,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,NA,NA,0,NA,44,m,postgrad,Экономист,0,-2,-2,-,-,Ростов-на-Дону
